Time, pos_a, pos_ref, vel_a, vel_ref, accel_a, accel_ref
3363,1.699219,2.964881,1.729998,0.759398,-0.855469,-1.164720
3364,1.699219,2.963783,1.729998,0.758739,-0.776367,-1.165511
3365,1.699219,2.962668,1.729998,0.758070,-0.802734,-1.166314
3366,1.699219,2.961536,1.729998,0.757390,-0.832031,-1.167129
3367,1.699219,2.960388,1.729998,0.756702,-0.902344,-1.167955
3368,1.699219,2.959223,1.729998,0.756002,-0.863281,-1.168794
3369,1.699219,2.958041,1.729998,0.755293,-0.911133,-1.169645
3370,1.699219,2.956842,1.729998,0.754574,-0.843750,-1.170509
3371,1.699219,2.955626,1.729998,0.753844,-0.912109,-1.171384
3372,1.699219,2.954394,1.729998,0.753105,-0.861328,-1.172271
3373,1.699219,2.953145,1.729998,0.752356,-0.902344,-1.173171
3374,1.699219,2.951879,1.729998,0.751596,-0.823242,-1.174082
3375,1.699219,2.950596,1.729998,0.750827,-0.882812,-1.175005
3376,1.699219,2.949296,1.729998,0.750047,-0.877930,-1.175941
3377,1.699219,2.947981,1.729998,0.749257,-0.774414,-1.176888
3378,1.867188,2.946648,1.669998,0.647676,-0.850586,-1.226786
3379,1.867188,2.945298,1.669998,0.646866,-0.840820,-1.227758
3380,1.867188,2.943933,1.669998,0.646047,-0.882812,-1.228741
3381,1.867188,2.942549,1.669998,0.645217,-0.868164,-1.229737
3382,1.867188,2.941150,1.669998,0.644378,-0.896484,-1.230745
3383,1.867188,2.939734,1.669998,0.643528,-0.869141,-1.231765
3384,1.867188,2.938301,1.669998,0.642668,-0.818359,-1.232796
3385,1.867188,2.936852,1.669998,0.641798,-0.857422,-1.233840
3386,1.867188,2.935385,1.669998,0.640919,-0.933594,-1.234895
3387,1.867188,2.933903,1.669998,0.640029,-0.937500,-1.235963
3388,1.867188,2.932403,1.669998,0.639129,-0.867188,-1.237043
3389,1.867188,2.930887,1.669998,0.638220,-0.909180,-1.238134
3390,1.867188,2.929354,1.669998,0.637300,-0.802734,-1.239238
3391,1.867188,2.927805,1.669998,0.636370,-0.949219,-1.240353
3392,1.867188,2.926239,1.669998,0.635431,-0.933594,-1.241481
3393,1.867188,2.924657,1.669998,0.634482,-0.871094,-1.242620
3394,1.867188,2.923058,1.669998,0.633522,-0.921875,-1.243771
3395,1.867188,2.921442,1.669998,0.632553,-0.925781,-1.244934
3396,1.867188,2.919810,1.669998,0.631573,-0.920898,-1.246110
3397,1.867188,2.918161,1.669998,0.630584,-0.845703,-1.247297
3398,1.867188,2.916496,1.669998,0.629585,-0.940430,-1.248496
3399,1.867188,2.914814,1.669998,0.628576,-0.867188,-1.249707
3400,1.867188,2.913116,1.669998,0.627557,-0.954102,-1.250929
3401,1.867188,2.911401,1.669998,0.626528,-0.887695,-1.252164
3402,1.867188,2.909669,1.669998,0.625489,-0.913086,-1.253411
3403,2.027344,2.907922,1.599998,0.528347,-0.934570,-1.285982
3404,2.027344,2.906157,1.599998,0.527288,-0.930664,-1.287252
3405,2.027344,2.904377,1.599998,0.526220,-0.936523,-1.288534
3406,2.027344,2.902579,1.599998,0.525141,-0.863281,-1.289829
3407,2.027344,2.900765,1.599998,0.524053,-0.921875,-1.291135
3408,2.027344,2.898935,1.599998,0.522955,-0.952148,-1.292452
3409,2.027344,2.897089,1.599998,0.521847,-0.842773,-1.293782
3410,2.027344,2.895226,1.599998,0.520729,-0.964844,-1.295123
3411,2.027344,2.893346,1.599998,0.519602,-0.927734,-1.296476
3412,2.027344,2.891450,1.599998,0.518464,-0.900391,-1.297842
3413,2.027344,2.889538,1.599998,0.517317,-0.944336,-1.299218
3414,2.027344,2.887609,1.599998,0.516159,-0.934570,-1.300607
3415,2.027344,2.885664,1.599998,0.514992,-0.875977,-1.302008
3416,2.027344,2.883703,1.599998,0.513816,-0.871094,-1.303419
3417,2.027344,2.881725,1.599998,0.512629,-0.981445,-1.304843
3418,2.027344,2.879732,1.599998,0.511433,-0.956055,-1.306279
3419,2.027344,2.877721,1.599998,0.510226,-0.972656,-1.307726
3420,2.027344,2.875694,1.599998,0.509010,-0.899414,-1.309186
3421,2.027344,2.873652,1.599998,0.507785,-0.886719,-1.310656
3422,2.027344,2.871592,1.599998,0.506549,-0.967773,-1.312139
3423,2.027344,2.869517,1.599998,0.505304,-0.841797,-1.313634
3424,2.027344,2.867425,1.599998,0.504049,-0.942383,-1.315140
3425,2.027344,2.865316,1.599998,0.502784,-1.004883,-1.316658
3426,2.027344,2.863193,1.599998,0.501509,-0.943359,-1.318187
3427,2.027344,2.861052,1.599998,0.500225,-0.988281,-1.319728
3428,2.027344,2.858896,1.599998,0.498931,-0.972656,-1.321281
3429,2.187500,2.856722,1.529997,0.401533,-0.970703,-1.354156
3430,2.187500,2.854533,1.529997,0.400220,-1.000000,-1.355733
3431,2.187500,2.852328,1.529997,0.398897,-1.001953,-1.357320
3432,2.187500,2.850106,1.529997,0.397564,-0.924805,-1.358920
3433,2.187500,2.847869,1.529997,0.396221,-0.980469,-1.360531
3434,2.187500,2.845615,1.529997,0.394869,-0.887695,-1.362154
3435,2.187500,2.843345,1.529997,0.393507,-1.072266,-1.363788
3436,2.187500,2.841059,1.529997,0.392136,-0.965820,-1.365434
3437,2.187500,2.838757,1.529997,0.390754,-0.999023,-1.367092
3438,2.187500,2.836438,1.529997,0.389363,-0.978516,-1.368761
3439,2.187500,2.834104,1.529997,0.387963,-0.975586,-1.370441
3440,2.187500,2.831753,1.529997,0.386552,-0.991211,-1.372134
3441,2.187500,2.829388,1.529997,0.385133,-1.018555,-1.373837
3442,2.187500,2.827005,1.529997,0.383703,-1.054688,-1.375553
3443,2.187500,2.824606,1.529997,0.382264,-0.991211,-1.377280
3444,2.187500,2.822192,1.529997,0.380815,-0.977539,-1.379018
3445,2.187500,2.819761,1.529997,0.379357,-0.964844,-1.380769
3446,2.187500,2.817315,1.529997,0.377889,-0.974609,-1.382529
3447,2.187500,2.814852,1.529997,0.376411,-1.101562,-1.384303
3448,2.187500,2.812373,1.529997,0.374924,-0.946289,-1.386087
3449,2.187500,2.809880,1.529997,0.373428,-0.953125,-1.387883
3450,2.187500,2.807369,1.529997,0.371921,-1.000000,-1.389691
3451,2.187500,2.804843,1.529997,0.370406,-1.038086,-1.391509
3452,2.187500,2.802301,1.529997,0.368880,-0.890625,-1.393340
3453,2.187500,2.799742,1.529997,0.367345,-0.988281,-1.395182
3454,2.187500,2.797169,1.529997,0.365801,-1.080078,-1.397035
3455,2.339844,2.794579,1.449997,0.272841,-1.024414,-1.412587
3456,2.339844,2.791973,1.449997,0.271277,-0.995117,-1.414464
3457,2.339844,2.789352,1.449997,0.269705,-1.060547,-1.416350
3458,2.339844,2.786715,1.449997,0.268122,-1.007812,-1.418249
3459,2.339844,2.784062,1.449997,0.266531,-1.020508,-1.420159
3460,2.339844,2.781393,1.449997,0.264929,-1.068359,-1.422081
3461,2.339844,2.778708,1.449997,0.263319,-1.066406,-1.424014
3462,2.339844,2.776008,1.449997,0.261699,-0.955078,-1.425958
3463,2.339844,2.773292,1.449997,0.260069,-1.026367,-1.427914
3464,2.339844,2.770561,1.449997,0.258430,-1.030273,-1.429880
3465,2.339844,2.767813,1.449997,0.256781,-1.047852,-1.431859
3466,2.339844,2.765049,1.449997,0.255123,-1.045898,-1.433849
3467,2.339844,2.762271,1.449997,0.253456,-1.036133,-1.435849
3468,2.339844,2.759476,1.449997,0.251779,-1.033203,-1.437861
3469,2.339844,2.756666,1.449997,0.250094,-0.990234,-1.439884
3470,2.339844,2.753840,1.449997,0.248398,-0.934570,-1.441919
3471,2.339844,2.750998,1.449997,0.246693,-1.071289,-1.443965
3472,2.339844,2.748142,1.449997,0.244979,-1.007812,-1.446022
3473,2.339844,2.745269,1.449997,0.243255,-1.061523,-1.448090
3474,2.339844,2.742382,1.449997,0.241523,-1.036133,-1.450169
3475,2.339844,2.739477,1.449997,0.239780,-1.024414,-1.452260
3476,2.339844,2.736558,1.449997,0.238028,-0.986328,-1.454362
3477,2.339844,2.733624,1.449997,0.236268,-1.003906,-1.456475
3478,2.339844,2.730673,1.449997,0.234498,-0.946289,-1.458599
3479,2.339844,2.727707,1.449997,0.232718,-1.064453,-1.460735
3480,2.476562,2.724726,1.369997,0.148898,-1.174805,-1.465318
3481,2.476562,2.721729,1.369997,0.147100,-0.943359,-1.467476
3482,2.476562,2.718718,1.369997,0.145293,-1.093750,-1.469644
3483,2.476562,2.715690,1.369997,0.143477,-1.007812,-1.471825
3484,2.476562,2.712647,1.369997,0.141651,-1.043945,-1.474016
3485,2.476562,2.709589,1.369997,0.139816,-1.092773,-1.476217
3486,2.476562,2.706515,1.369997,0.137972,-1.035156,-1.478431
3487,2.476562,2.703427,1.369997,0.136119,-1.153320,-1.480654
3488,2.476562,2.700322,1.369997,0.134256,-0.993164,-1.482889
3489,2.476562,2.697202,1.369997,0.132384,-1.081055,-1.485136
3490,2.476562,2.694068,1.369997,0.130503,-1.029297,-1.487392
3491,2.476562,2.690917,1.369997,0.128613,-1.144531,-1.489661
3492,2.476562,2.687753,1.369997,0.126714,-1.098633,-1.491939
3493,2.476562,2.684572,1.369997,0.124806,-1.094727,-1.494230
3494,2.476562,2.681376,1.369997,0.122888,-1.033203,-1.496531
3495,2.476562,2.678165,1.369997,0.120962,-1.084961,-1.498842
3496,2.476562,2.674938,1.369997,0.119026,-1.095703,-1.501166
3497,2.476562,2.671697,1.369997,0.117081,-1.193359,-1.503500
3498,2.476562,2.668441,1.369997,0.115127,-1.094727,-1.505844
3499,2.476562,2.665169,1.369997,0.113164,-1.135742,-1.508200
3500,2.476562,2.661883,1.369997,0.111192,-1.125000,-1.510566
3501,2.476562,2.658580,1.369997,0.109211,-1.126953,-1.512944
3502,2.476562,2.655263,1.369997,0.107220,-1.069336,-1.515332
3503,2.476562,2.651932,1.369997,0.105222,-1.094727,-1.517731
3504,2.476562,2.648584,1.369997,0.103213,-1.122070,-1.520141
3505,2.476562,2.645223,1.369997,0.101196,-1.129883,-1.522561
3506,2.609375,2.641845,1.279999,0.019482,-1.134766,-1.512620
3507,2.609375,2.638453,1.279999,0.017447,-1.040039,-1.515062
3508,2.609375,2.635047,1.279999,0.015403,-1.142578,-1.517515
3509,2.609375,2.631624,1.279999,0.013350,-1.042969,-1.519979
3510,2.609375,2.628188,1.279999,0.011288,-1.224609,-1.522453
3511,2.609375,2.624736,1.279999,0.009217,-1.113281,-1.524938
3512,2.609375,2.621269,1.279999,0.007136,-1.092773,-1.527435
3513,2.609375,2.617788,1.279999,0.005048,-0.983398,-1.529941
3514,2.609375,2.614292,1.279999,0.002950,-1.091797,-1.532459
3515,2.609375,2.610781,1.279999,0.000844,-1.164062,-1.534986
3516,2.609375,2.607255,1.279999,-0.001272,-1.185547,-1.537525
3517,2.609375,2.603714,1.279999,-0.003397,-1.035156,-1.540075
3518,2.609375,2.600159,1.279999,-0.005530,-1.126953,-1.542634
3519,2.609375,2.596588,1.279999,-0.007672,-1.115234,-1.545205
3520,2.609375,2.593003,1.279999,-0.009823,-1.096680,-1.547787
3521,2.609375,2.589404,1.279999,-0.011983,-1.060547,-1.550378
3522,2.609375,2.585789,1.279999,-0.014151,-1.142578,-1.552980
3523,2.609375,2.582161,1.279999,-0.016328,-1.027344,-1.555593
3524,2.609375,2.578517,1.279999,-0.018515,-1.021484,-1.558216
3525,2.609375,2.574858,1.279999,-0.020710,-1.163086,-1.560851
3526,2.609375,2.571186,1.279999,-0.022913,-1.089844,-1.563494
3527,2.609375,2.567498,1.279999,-0.025126,-1.100586,-1.566150
3528,2.609375,2.563797,1.279999,-0.027347,-1.101562,-1.568814
3529,2.609375,2.560080,1.279999,-0.029577,-1.107422,-1.571491
3530,2.609375,2.556349,1.279999,-0.031816,-1.092773,-1.574178
3531,2.738281,2.552604,1.179998,-0.111406,-1.125977,-1.549686
3532,2.738281,2.548844,1.179998,-0.113663,-1.109375,-1.552393
3533,2.738281,2.545070,1.179998,-0.115927,-1.116211,-1.555110
3534,2.738281,2.541281,1.179998,-0.118200,-1.115234,-1.557839
3535,2.738281,2.537477,1.179998,-0.120483,-1.052734,-1.560577
3536,2.738281,2.533660,1.179998,-0.122773,-1.151367,-1.563325
3537,2.738281,2.529828,1.179998,-0.125072,-1.112305,-1.566085
3538,2.738281,2.525982,1.179998,-0.127379,-1.098633,-1.568853
3539,2.738281,2.522121,1.179998,-0.129696,-1.166016,-1.571633
3540,2.738281,2.518246,1.179998,-0.132021,-1.116211,-1.574424
3541,2.738281,2.514357,1.179998,-0.134354,-1.221680,-1.577223
3542,2.738281,2.510453,1.179998,-0.136697,-1.173828,-1.580034
3543,2.738281,2.506535,1.179998,-0.139048,-1.099609,-1.582856
3544,2.738281,2.502604,1.179998,-0.141406,-1.224609,-1.585686
3545,2.738281,2.498657,1.179998,-0.143774,-1.193359,-1.588527
3546,2.738281,2.494698,1.179998,-0.146150,-1.127930,-1.591378
3547,2.738281,2.490723,1.179998,-0.148535,-1.175781,-1.594240
3548,2.738281,2.486734,1.179998,-0.150929,-1.041016,-1.597112
3549,2.738281,2.482732,1.179998,-0.153330,-1.166992,-1.599994
3550,2.738281,2.478715,1.179998,-0.155740,-1.182617,-1.602886
3551,2.738281,2.474685,1.179998,-0.158158,-1.166016,-1.605787
3552,2.738281,2.470640,1.179998,-0.160585,-1.159180,-1.608700
3553,2.738281,2.466580,1.179998,-0.163021,-1.086914,-1.611623
3554,2.738281,2.462509,1.179998,-0.165464,-1.143555,-1.614554
3555,2.738281,2.458421,1.179998,-0.167916,-1.154297,-1.617498
3556,2.738281,2.454321,1.179998,-0.170376,-1.119141,-1.620449
3557,2.859375,2.450206,1.079998,-0.245501,-1.156250,-1.590599
3558,2.859375,2.446077,1.079998,-0.247979,-1.168945,-1.593572
3559,2.859375,2.441936,1.079998,-0.250464,-1.156250,-1.596554
3560,2.859375,2.437779,1.079998,-0.252958,-1.181641,-1.599547
3561,2.859375,2.433608,1.079998,-0.255460,-1.083008,-1.602550
3562,2.859375,2.429426,1.079998,-0.257970,-1.132812,-1.605561
3563,2.859375,2.425227,1.079998,-0.260489,-1.119141,-1.608584
3564,2.859375,2.421017,1.079998,-0.263015,-1.293945,-1.611615
3565,2.859375,2.416791,1.079998,-0.265550,-1.166016,-1.614658
3566,2.859375,2.412552,1.079998,-0.268094,-1.213867,-1.617710
3567,2.859375,2.408301,1.079998,-0.270645,-1.205078,-1.620771
3568,2.859375,2.404034,1.079998,-0.273205,-1.078125,-1.623843
3569,2.859375,2.399755,1.079998,-0.275772,-1.268555,-1.626924
3570,2.859375,2.395461,1.079998,-0.278348,-1.275391,-1.630015
3571,2.859375,2.391154,1.079998,-0.280933,-1.200195,-1.633117
3572,2.859375,2.386835,1.079998,-0.283524,-1.103516,-1.636227
3573,2.859375,2.382500,1.079998,-0.286125,-1.143555,-1.639348
3574,2.859375,2.378153,1.079998,-0.288733,-1.248047,-1.642477
3575,2.859375,2.373792,1.079998,-0.291350,-1.248047,-1.645618
3576,2.859375,2.369417,1.079998,-0.293975,-1.168945,-1.648768
3577,2.859375,2.365030,1.079998,-0.296607,-1.218750,-1.651926
3578,2.859375,2.360628,1.079998,-0.299248,-1.090820,-1.655095
3579,2.859375,2.356215,1.079998,-0.301896,-1.129883,-1.658273
3580,2.859375,2.351786,1.079998,-0.304554,-1.167969,-1.661462
3581,2.859375,2.347344,1.079998,-0.307219,-1.250000,-1.664660
3582,2.859375,2.342890,1.079998,-0.309891,-1.193359,-1.667867
3583,2.968750,2.338422,0.979998,-0.378197,-1.189453,-1.629834
3584,2.968750,2.333940,0.979998,-0.380886,-1.204102,-1.633061
3585,2.968750,2.329447,0.979998,-0.383582,-1.220703,-1.636296
3586,2.968750,2.324938,0.979998,-0.386287,-1.212891,-1.639542
3587,2.968750,2.320419,0.979998,-0.388999,-1.110352,-1.642796
3588,2.968750,2.315884,0.979998,-0.391720,-1.158203,-1.646061
3589,2.968750,2.311336,0.979998,-0.394448,-1.254883,-1.649335
3590,2.968750,2.306777,0.979998,-0.397184,-1.202148,-1.652618
3591,2.968750,2.302203,0.979998,-0.399928,-1.169922,-1.655911
3592,2.968750,2.297618,0.979998,-0.402679,-1.164062,-1.659212
3593,2.968750,2.293018,0.979998,-0.405439,-1.087891,-1.662524
3594,2.968750,2.288405,0.979998,-0.408207,-1.245117,-1.665846
3595,2.968750,2.283781,0.979998,-0.410982,-1.193359,-1.669175
3596,2.968750,2.279142,0.979998,-0.413765,-1.188477,-1.672515
3597,2.968750,2.274492,0.979998,-0.416555,-1.118164,-1.675863
3598,2.968750,2.269827,0.979998,-0.419354,-1.197266,-1.679222
3599,2.968750,2.265149,0.979998,-0.422160,-1.291016,-1.682590
3600,2.968750,2.260461,0.979998,-0.424974,-1.140625,-1.685965
3601,2.968750,2.255757,0.979998,-0.427796,-1.248047,-1.689352
3602,2.968750,2.251041,0.979998,-0.430625,-1.369141,-1.692748
3603,2.968750,2.246314,0.979998,-0.433461,-1.228516,-1.696151
3604,2.968750,2.241573,0.979998,-0.436306,-1.251953,-1.699565
3605,2.968750,2.236820,0.979998,-0.439158,-1.237305,-1.702987
3606,2.968750,2.232053,0.979998,-0.442018,-1.172852,-1.706419
3607,2.968750,2.227274,0.979998,-0.444886,-1.152344,-1.709860
3608,3.058594,2.222483,0.869999,-0.501666,-1.196289,-1.645998
3609,3.058594,2.217679,0.869999,-0.504549,-1.282227,-1.649458
3610,3.058594,2.212863,0.869999,-0.507438,-1.214844,-1.652925
3611,3.058594,2.208033,0.869999,-0.510336,-1.175781,-1.656402
3612,3.058594,2.203190,0.869999,-0.513242,-1.262695,-1.659889
3613,3.058594,2.198338,0.869999,-0.516154,-1.277344,-1.663383
3614,3.058594,2.193470,0.869999,-0.519074,-1.217773,-1.666888
3615,3.058594,2.188592,0.869999,-0.522001,-1.221680,-1.670400
3616,3.058594,2.183700,0.869999,-0.524936,-1.158203,-1.673923
3617,3.058594,2.178795,0.869999,-0.527879,-1.248047,-1.677454
3618,3.058594,2.173880,0.869999,-0.530828,-1.262695,-1.680993
3619,3.058594,2.168951,0.869999,-0.533786,-1.178711,-1.684542
3620,3.058594,2.164011,0.869999,-0.536750,-1.182617,-1.688098
3621,3.058594,2.159057,0.869999,-0.539722,-1.208008,-1.691665
3622,3.058594,2.154091,0.869999,-0.542702,-1.326172,-1.695241
3623,3.058594,2.149114,0.869999,-0.545688,-1.248047,-1.698824
3624,3.058594,2.144124,0.869999,-0.548682,-1.247070,-1.702417
3625,3.058594,2.139121,0.869999,-0.551684,-1.200195,-1.706019
3626,3.058594,2.134108,0.869999,-0.554691,-1.234375,-1.709628
3627,3.058594,2.129081,0.869999,-0.557708,-1.183594,-1.713248
3628,3.058594,2.124044,0.869999,-0.560730,-1.219727,-1.716874
3629,3.058594,2.118993,0.869999,-0.563760,-1.203125,-1.720511
3630,3.058594,2.113930,0.869999,-0.566798,-1.186523,-1.724157
3631,3.058594,2.108857,0.869999,-0.569842,-1.215820,-1.727809
3632,3.058594,2.103770,0.869999,-0.572894,-1.205078,-1.731472
3633,3.058594,2.098673,0.869999,-0.575952,-1.226562,-1.735142
3634,3.136719,2.093562,0.759998,-0.625894,-1.196289,-1.663071
3635,3.136719,2.088439,0.759998,-0.628968,-1.292969,-1.666759
3636,3.136719,2.083307,0.759998,-0.632047,-1.243164,-1.670455
3637,3.136719,2.078161,0.759998,-0.635135,-1.222656,-1.674160
3638,3.136719,2.073005,0.759998,-0.638228,-1.202148,-1.677872
3639,3.136719,2.067835,0.759998,-0.641330,-1.263672,-1.681595
3640,3.136719,2.062653,0.759998,-0.644440,-1.135742,-1.685326
3641,3.136719,2.057462,0.759998,-0.647554,-1.170898,-1.689063
3642,3.136719,2.052257,0.759998,-0.650677,-1.303711,-1.692811
3643,3.136719,2.047042,0.759998,-0.653806,-1.250000,-1.696565
3644,3.136719,2.041814,0.759998,-0.656943,-1.177734,-1.700330
3645,3.136719,2.036574,0.759998,-0.660087,-1.202148,-1.704102
3646,3.136719,2.031325,0.759998,-0.663236,-1.259766,-1.707882
3647,3.136719,2.026062,0.759998,-0.666394,-1.280273,-1.711671
3648,3.136719,2.020787,0.759998,-0.669559,-1.277344,-1.715469
3649,3.136719,2.015504,0.759998,-0.672729,-1.248047,-1.719273
3650,3.136719,2.010207,0.759998,-0.675907,-1.245117,-1.723087
3651,3.136719,2.004900,0.759998,-0.679091,-1.269531,-1.726907
3652,3.136719,1.999580,0.759998,-0.682283,-1.158203,-1.730738
3653,3.136719,1.994249,0.759998,-0.685482,-1.137695,-1.734576
3654,3.136719,1.988908,0.759998,-0.688686,-1.189453,-1.738422
3655,3.136719,1.983554,0.759998,-0.691899,-1.173828,-1.742277
3656,3.136719,1.978191,0.759998,-0.695117,-1.289062,-1.746138
3657,3.136719,1.972815,0.759998,-0.698342,-1.318359,-1.750009
3658,3.136719,1.967427,0.759998,-0.701575,-1.213867,-1.753888
3659,3.207031,1.962031,0.649998,-0.747000,-1.252930,-1.676398
3660,3.207031,1.956621,0.649998,-0.750246,-1.248047,-1.680293
3661,3.207031,1.951202,0.649998,-0.753498,-1.276367,-1.684194
3662,3.207031,1.945770,0.649998,-0.756757,-1.263672,-1.688105
3663,3.207031,1.940327,0.649998,-0.760023,-1.285156,-1.692024
3664,3.207031,1.934875,0.649998,-0.763294,-1.242188,-1.695950
3665,3.207031,1.929410,0.649998,-0.766573,-1.217773,-1.699885
3666,3.207031,1.923934,0.649998,-0.769858,-1.337891,-1.703828
3667,3.207031,1.918449,0.649998,-0.773149,-1.220703,-1.707776
3668,3.207031,1.912951,0.649998,-0.776448,-1.269531,-1.711735
3669,3.207031,1.907445,0.649998,-0.779752,-1.287109,-1.715699
3670,3.207031,1.901926,0.649998,-0.783063,-1.251953,-1.719673
3671,3.207031,1.896395,0.649998,-0.786382,-1.250977,-1.723655
3672,3.207031,1.890857,0.649998,-0.789705,-1.161133,-1.727643
3673,3.207031,1.885305,0.649998,-0.793036,-1.270508,-1.731640
3674,3.207031,1.879745,0.649998,-0.796372,-1.250977,-1.735644
3675,3.207031,1.874172,0.649998,-0.799716,-1.213867,-1.739656
3676,3.207031,1.868588,0.649998,-0.803066,-1.252930,-1.743676
3677,3.207031,1.862996,0.649998,-0.806421,-1.249023,-1.747703
3678,3.207031,1.857391,0.649998,-0.809784,-1.245117,-1.751738
3679,3.207031,1.851778,0.649998,-0.813152,-1.184570,-1.755780
3680,3.207031,1.846153,0.649998,-0.816527,-1.221680,-1.759830
3681,3.207031,1.840516,0.649998,-0.819909,-1.234375,-1.763888
3682,3.207031,1.834872,0.649998,-0.823296,-1.292969,-1.767952
3683,3.207031,1.829215,0.649998,-0.826690,-1.223633,-1.772025
3684,3.207031,1.823549,0.649998,-0.830089,-1.233398,-1.776104
3685,3.269531,1.817871,0.529999,-0.870996,-1.257812,-1.681194
3686,3.269531,1.812183,0.529999,-0.874409,-1.180664,-1.685289
3687,3.269531,1.806487,0.529999,-0.877827,-1.258789,-1.689390
3688,3.269531,1.800778,0.529999,-0.881252,-1.298828,-1.693501
3689,3.269531,1.795060,0.529999,-0.884683,-1.302734,-1.697618
3690,3.269531,1.789333,0.529999,-0.888119,-1.314453,-1.701742
3691,3.269531,1.783594,0.529999,-0.891563,-1.297852,-1.705874
3692,3.269531,1.777847,0.529999,-0.895011,-1.276367,-1.710012
3693,3.269531,1.772087,0.529999,-0.898466,-1.200195,-1.714158
3694,3.269531,1.766318,0.529999,-0.901928,-1.207031,-1.718312
3695,3.269531,1.760540,0.529999,-0.905394,-1.292969,-1.722472
3696,3.269531,1.754751,0.529999,-0.908868,-1.393555,-1.726640
3697,3.269531,1.748954,0.529999,-0.912346,-1.234375,-1.730814
3698,3.269531,1.743145,0.529999,-0.915832,-1.172852,-1.734997
3699,3.269531,1.737326,0.529999,-0.919323,-1.289062,-1.739187
3700,3.269531,1.731499,0.529999,-0.922820,-1.250977,-1.743382
3701,3.269531,1.725660,0.529999,-0.926323,-1.253906,-1.747586
3702,3.269531,1.719814,0.529999,-0.929831,-1.283203,-1.751795
3703,3.269531,1.713955,0.529999,-0.933346,-1.301758,-1.756013
3704,3.269531,1.708087,0.529999,-0.936866,-1.243164,-1.760238
3705,3.269531,1.702212,0.529999,-0.940392,-1.250000,-1.764469
3706,3.269531,1.696324,0.529999,-0.943924,-1.253906,-1.768708
3707,3.269531,1.690427,0.529999,-0.947462,-1.240234,-1.772954
3708,3.269531,1.684523,0.529999,-0.951005,-1.332031,-1.777205
3709,3.269531,1.678607,0.529999,-0.954555,-1.241211,-1.781464
3710,3.269531,1.672683,0.529999,-0.958109,-1.266602,-1.785729
3711,3.316406,1.666748,0.409998,-0.989795,-1.301758,-1.679752
3712,3.316406,1.660803,0.409998,-0.993362,-1.210938,-1.684032
3713,3.316406,1.654852,0.409998,-0.996933,-1.262695,-1.688317
3714,3.316406,1.648888,0.409998,-1.000511,-1.245117,-1.692611
3715,3.316406,1.642918,0.409998,-1.004093,-1.202148,-1.696909
3716,3.316406,1.636936,0.409998,-1.007682,-1.199219,-1.701216
3717,3.316406,1.630944,0.409998,-1.011277,-1.273438,-1.705530
3718,3.316406,1.624946,0.409998,-1.014876,-1.210938,-1.709849
3719,3.316406,1.618936,0.409998,-1.018482,-1.201172,-1.714176
3720,3.316406,1.612920,0.409998,-1.022092,-1.250977,-1.718508
3721,3.316406,1.606891,0.409998,-1.025709,-1.258789,-1.722848
3722,3.316406,1.600854,0.409998,-1.029331,-1.308594,-1.727195
3723,3.316406,1.594810,0.409998,-1.032958,-1.218750,-1.731547
3724,3.316406,1.588755,0.409998,-1.036591,-1.223633,-1.735907
3725,3.316406,1.582693,0.409998,-1.040228,-1.232422,-1.740271
3726,3.316406,1.576619,0.409998,-1.043872,-1.251953,-1.744644
3727,3.316406,1.570537,0.409998,-1.047522,-1.188477,-1.749024
3728,3.316406,1.564448,0.409998,-1.051175,-1.267578,-1.753407
3729,3.316406,1.558348,0.409998,-1.054835,-1.285156,-1.757800
3730,3.316406,1.552239,0.409998,-1.058500,-1.302734,-1.762198
3731,3.316406,1.546124,0.409998,-1.062169,-1.292969,-1.766601
3732,3.316406,1.539997,0.409998,-1.065845,-1.299805,-1.771012
3733,3.316406,1.533865,0.409998,-1.069525,-1.209961,-1.775428
3734,3.316406,1.527721,0.409998,-1.073211,-1.238281,-1.779851
3735,3.316406,1.521568,0.409998,-1.076903,-1.241211,-1.784281
3736,3.347656,1.515409,0.299999,-1.099348,-1.265625,-1.679217
3737,3.347656,1.509239,0.299999,-1.103050,-1.284180,-1.683659
3738,3.347656,1.503064,0.299999,-1.106756,-1.210938,-1.688106
3739,3.347656,1.496877,0.299999,-1.110468,-1.266602,-1.692561
3740,3.347656,1.490681,0.299999,-1.114185,-1.331055,-1.697021
3741,3.347656,1.484480,0.299999,-1.117906,-1.208984,-1.701486
3742,3.347656,1.478268,0.299999,-1.121633,-1.285156,-1.705959
3743,3.347656,1.472049,0.299999,-1.125364,-1.304688,-1.710436
3744,3.347656,1.465821,0.299999,-1.129102,-1.367188,-1.714921
3745,3.347656,1.459583,0.299999,-1.132844,-1.319336,-1.719412
3746,3.347656,1.453340,0.299999,-1.136590,-1.187500,-1.723907
3747,3.347656,1.447086,0.299999,-1.140342,-1.274414,-1.728410
3748,3.347656,1.440827,0.299999,-1.144098,-1.205078,-1.732916
3749,3.347656,1.434557,0.299999,-1.147860,-1.324219,-1.737431
3750,3.347656,1.428278,0.299999,-1.151627,-1.272461,-1.741951
3751,3.347656,1.421994,0.299999,-1.155397,-1.133789,-1.746476
3752,3.347656,1.415700,0.299999,-1.159174,-1.173828,-1.751008
3753,3.347656,1.409397,0.299999,-1.162955,-1.275391,-1.755546
3754,3.347656,1.403090,0.299999,-1.166740,-1.302734,-1.760087
